left000001.jpg,-49.23569137683501395486019,-25.4521532771113250248618,916.9814603189006447792053,0.9191455084481965354115118,0.03836873856450126463180084,-0.3920451175572466362417856,-0.3933175173698932325372368,0.03445035481060204629599752,-0.9187570427394869954085266,-0.02174545537555440388732819,0.9986696215237511609075227,0.04675598588541549083252846
left000002.jpg,-49.23568377706178722519326,-25.45213639766699031952157,917.0938097806647419929504,0.9182450197641800482273311,0.04327097089970061843944293,-0.393641596831023232727631,-0.3949367125431824110393109,0.0268346121107805937744395,-0.9183163380221694982452618,-0.02917321997764810853626116,0.9987029221296297443188905,0.04173004392370711912452208
left000003.jpg,-49.23567491839272491915835,-25.45211776381486501463769,917.2977994410321116447449,0.9176183039251879502984366,0.04482830308398068341890763,-0.394926666033166617886252,-0.3961809673584245072852639,0.0234264727919380882914524,-0.9178735432920330783446161,-0.0318949745948256674354937,0.9987199925980954073878593,0.0392566807111356386172929
left000004.jpg,-49.23566580377094936693538,-25.4520985561637189675821,917.4353116527199745178223,0.9153441836260516328849235,0.04869141734107719499125011,-0.3997176145471632024985809,-0.4009279613217957560777904,0.01790662821302826598901525,-0.9159345623440515726798594,-0.03744055731831641420370715,0.9986533425285060161513684,0.03591247867157619511058186
left000005.jpg,-49.23565689284063040531692,-25.45207873950464971812835,917.5929403230547904968262,0.9146397886536192789463939,0.0469175161785532340852356,-0.4015380476210172466799975,-0.4026008310669956236083067,0.01555151524719950058284201,-0.9152435310875902674254689,-0.03669642810720921688449891,0.9987777015177858874750427,0.03311306562402648034915131
left000006.jpg,-49.23564683202537395345644,-25.45205708938907918081895,917.7372540710493922233582,0.9130405220128237075982724,0.03968375087810906837182401,-0.4059337446909224711433239,-0.4068028635927417591133803,0.01669351222769707709936426,-0.9133634308544706925658829,-0.02946922692057101986207179,0.9990728334639812358020095,0.03138531661391939786565075
left000007.jpg,-49.23563566015559445077088,-25.45203287160265404054371,917.8403818085789680480957,0.9115846741737880787326276,0.03251614180995371361504453,-0.4098244530689494347086566,-0.4106489851128440893290872,0.02470133628506904210908601,-0.9114588608442638628659438,-0.01951391394005033003145044,0.9991659244127207850638683,0.03587008022312449667667877
left000008.jpg,-49.23562492671171497704563,-25.45201133195750031745774,918.1169433798640966415405,0.910531839096778150555167,0.02782059704115134521340558,-0.4125018598398222935408342,-0.4131743780798671217269202,0.02554241185828904497912006,-0.9102936441032514203186565,-0.01478862026537875254406096,0.9992865452795487435366795,0.03475193712458341660509475
left000009.jpg,-49.23561211352922839523671,-25.45198793768768297240968,918.125394451431930065155,0.9090591828583649558481738,0.03082002283125885241932274,-0.41552560481101818989913,-0.416397080721141954473552,0.03130648458799723671264204,-0.9086437009024234123799602,-0.01499577366435796837995653,0.9990345490599523703423301,0.04129281483242762396113079
left000010.jpg,-49.23559868873495304342214,-25.45195971527720502081138,918.1774631869047880172729,0.9114430888446529710478217,0.04162719249106022756379275,-0.4093148820194916215342573,-0.4107203059975459980002199,0.03380773535735788482003983,-0.9111343848583969284860018,-0.02408995721458103561607444,0.998561071680304834785602,0.0479109599786996798176375
